Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.40631E-5,83.002277367,0.926219548,0.006942614,0.885562256,0.882716049
2.4186E-5,83.250735218,0.927195215,0.006815147,0.887761618,0.884631758
2.43202E-5,83.500562972,0.928245866,0.00668768,0.889842734,0.886760324
2.44533E-5,83.751710778,0.929273365,0.006560213,0.891876552,0.888676032
2.45797E-5,84.001837713,0.930234849,0.006433984,0.893934019,0.891017454
2.46922E-5,84.250631894,0.931080216,0.006308992,0.895920539,0.893571733
2.48208E-5,84.500686956,0.932033655,0.006184,0.897954357,0.895700298
2.49486E-5,84.752009737,0.932967976,0.006059009,0.900059123,0.897190294
2.50896E-5,85.002262775,0.933983848,0.005935254,0.901974696,0.900595998
2.52138E-5,85.25121299,0.934866194,0.005812738,0.904079461,0.902298851
2.53522E-5,85.501552619,0.935835201,0.005690221,0.906018683,0.904853129
2.54903E-5,85.750682976,0.936787913,0.005568942,0.907910607,0.906768838
2.56282E-5,86.001108108,0.937725027,0.005447662,0.909897127,0.908684547
2.5774E-5,86.25043713,0.938700923,0.005327621,0.911883647,0.910813112
2.59204E-5,86.501067751,0.939665614,0.005207579,0.913988412,0.912303108
2.60618E-5,86.75055655,0.940582938,0.005088775,0.915998581,0.914218817
2.62211E-5,87.001565329,0.941599054,0.004969971,0.91777226,0.917837378
2.63465E-5,87.251217375,0.942387255,0.004852404,0.919640534,0.920817369
2.64907E-5,87.502151702,0.943280326,0.004734838,0.921532458,0.922733078
2.66707E-5,87.752036102,0.94437566,0.004618509,0.923400733,0.925287356
2.68027E-5,88.000702377,0.9451649,0.004503417,0.925339955,0.926990209
2.69495E-5,88.25064741,0.946030327,0.004388326,0.927231879,0.92933163
2.71275E-5,88.502149062,0.947061174,0.004273235,0.929076505,0.931034483
2.72971E-5,88.752493084,0.948024669,0.004159381,0.930992078,0.933163048
2.7497E-5,89.001931587,0.949138063,0.004046764,0.932742107,0.93614304
2.76637E-5,89.25017398,0.950048188,0.003935385,0.934492137,0.938697318
2.78199E-5,89.502619648,0.950886289,0.003822769,0.93640771,0.94040017
2.79851E-5,89.750959245,0.951757656,0.003712628,0.938346932,0.941251596
2.81415E-5,90.000673372,0.952567948,0.003602486,0.940026014,0.943380162
2.83206E-5,90.252011229,0.953479209,0.003492345,0.941941587,0.945083014
2.84762E-5,90.501891798,0.954256779,0.003383441,0.943738915,0.946998723
2.86419E-5,90.75034655,0.955070375,0.003275775,0.945654487,0.948063006
2.88185E-5,91.000253846,0.955922102,0.003168109,0.947357219,0.95083014
2.89728E-5,91.251621803,0.956652381,0.003060443,0.94905995,0.954022989
2.91637E-5,91.501605059,0.95753968,0.002954014,0.95080998,0.955725841
2.93814E-5,91.750511026,0.958529494,0.002848823,0.952560009,0.95764155
2.95821E-5,92.001119181,0.959421381,0.002743632,0.954357337,0.959344402
2.97893E-5,92.25040054,0.960321955,0.002639678,0.956201963,0.960408685
3.00345E-5,92.501810356,0.961362119,0.002535725,0.957857396,0.962111537
3.02608E-5,92.752035223,0.962297404,0.002433009,0.959631075,0.963175819
3.04507E-5,93.000983215,0.963065346,0.00233153,0.961357455,0.964240102
3.06985E-5,93.251752387,0.964043536,0.002230052,0.963154783,0.965091528
3.09895E-5,93.501512956,0.965159283,0.002129811,0.964881164,0.966581524
3.12722E-5,93.750663897,0.966210144,0.002030807,0.966583895,0.96743295
3.15506E-5,94.002031624,0.967213853,0.001931804,0.968333925,0.968710089
3.18067E-5,94.252288205,0.968110776,0.001834038,0.969823815,0.971690081
3.20527E-5,94.501417963,0.968949526,0.00173751,0.971502897,0.973180077
3.24182E-5,94.752678826,0.970154907,0.001640981,0.973252927,0.97360579
3.27208E-5,95.000164648,0.971117239,0.001546928,0.974790115,0.975521499
3.30524E-5,95.250045136,0.972136409,0.001452875,0.976374601,0.977224351
3.34413E-5,95.502735165,0.973285736,0.001358822,0.977959087,0.978927203
3.37793E-5,95.751443499,0.97424635,0.001267244,0.979567222,0.979778629
3.42104E-5,96.003160887,0.975421242,0.001175665,0.981104411,0.981055768
3.46621E-5,96.251244362,0.976595024,0.001086562,0.982476055,0.983610047
3.52593E-5,96.502709812,0.978061299,0.000997459,0.983918647,0.985100043
3.60051E-5,96.752173516,0.979763939,0.000910831,0.985361239,0.986802895
3.66215E-5,97.002906918,0.981070899,0.000825441,0.986874778,0.987654321
3.73465E-5,97.250645261,0.982500768,0.000742526,0.988199125,0.989357173
3.83727E-5,97.500843461,0.984341829,0.000660848,0.989523472,0.990634312
3.97915E-5,97.751346124,0.986572538,0.000581645,0.990611328,0.992337165
4.08473E-5,98.001406958,0.988023627,0.000504917,0.991864727,0.993188591
4.23005E-5,98.250793021,0.98976809,0.000430665,0.993070829,0.994040017
4.37191E-5,98.504116403,0.991225591,0.00035765,0.994205983,0.995742869
4.57098E-5,98.754015614,0.99292763,0.000288347,0.995364787,0.996381439
4.82738E-5,99.002982104,0.99464278,0.000222758,0.996428994,0.997445722
5.10808E-5,99.25098872,0.996047406,0.000160881,0.997422254,0.998510004
5.49871E-5,99.500303355,0.997411136,0.000102716,0.998344567,0.99936143
6.06987E-5,99.752146177,0.998605543,0.000048264,0.999195932,1
7.66212E-5,100,0.9997515,0.000001238,0.999976351,1
7.66212E-5,100,0.9997515,0,0.999976351,1
