Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.02623E-5,84.750877814,0.907682585,0.00312727,0.889476285,0.887455516
5.04274E-5,85.002659347,0.908402335,0.003065393,0.891699605,0.888790036
5.06112E-5,85.25021325,0.909196655,0.003004753,0.893922925,0.890124555
5.08325E-5,85.503841442,0.910144086,0.002942876,0.896047431,0.892348754
5.101E-5,85.753303973,0.910897287,0.002882237,0.89812253,0.893683274
5.12154E-5,86.003768156,0.911760654,0.002821597,0.899851779,0.899021352
5.13926E-5,86.250050034,0.912498387,0.002762195,0.901976285,0.900800712
5.16605E-5,86.502590297,0.913602684,0.002701555,0.904051383,0.903024911
5.19035E-5,86.751092026,0.914592075,0.002642153,0.906225296,0.90480427
5.2144E-5,87.000787402,0.915560414,0.002582751,0.908300395,0.90658363
5.23385E-5,87.251567579,0.916335215,0.002523349,0.910177866,0.910142349
5.2618E-5,87.503472965,0.917436547,0.002463947,0.912302372,0.912366548
5.28539E-5,87.751318985,0.918354337,0.002405783,0.914328063,0.914590747
5.30552E-5,88.000318059,0.91912996,0.002347618,0.916353755,0.917259786
5.32957E-5,88.25028284,0.920046543,0.002289454,0.918280632,0.920373665
5.3637E-5,88.501574443,0.921329747,0.002231289,0.920405138,0.921708185
5.39805E-5,88.754635481,0.922600251,0.002173125,0.922529644,0.923487544
5.42272E-5,89.003543663,0.923500014,0.002116198,0.924604743,0.924822064
5.45508E-5,89.253822718,0.924664411,0.002059271,0.926630435,0.927046263
5.48568E-5,89.500034366,0.925749198,0.002003581,0.928606719,0.928825623
5.51144E-5,89.753069196,0.926650539,0.001946654,0.930632411,0.930160142
5.53643E-5,90.001633748,0.927514187,0.001890965,0.93270751,0.931049822
5.56976E-5,90.251418713,0.928650457,0.001835276,0.934683794,0.932384342
5.59871E-5,90.502747261,0.929622743,0.001779586,0.936660079,0.934163701
5.63243E-5,90.755481981,0.930738907,0.001723897,0.938685771,0.935498221
5.66808E-5,91.004208866,0.931899443,0.001669445,0.940513834,0.93772242
5.7085E-5,91.254551018,0.933191797,0.001614993,0.942391304,0.939946619
5.74552E-5,91.500901847,0.934353931,0.001561779,0.944268775,0.942170819
5.77958E-5,91.754439004,0.935405142,0.001507327,0.946245059,0.943950178
5.81208E-5,92.003666521,0.936392884,0.001454113,0.948023715,0.946619217
5.85236E-5,92.254582871,0.937595751,0.001400898,0.949703557,0.950177936
5.88802E-5,92.50114087,0.938641824,0.001348921,0.951630435,0.951512456
5.94326E-5,92.755326051,0.94022763,0.001295707,0.953507905,0.953736655
6.00126E-5,93.000047694,0.941848403,0.001244968,0.955385375,0.955071174
6.04277E-5,93.252915689,0.942981556,0.001192991,0.95736166,0.955960854
6.09058E-5,93.501664016,0.944259063,0.001142252,0.959189723,0.957740214
6.13872E-5,93.752469972,0.945516745,0.001091513,0.960869565,0.960854093
6.18541E-5,94.004840417,0.946709391,0.001040773,0.962747036,0.961743772
6.23327E-5,94.253294536,0.947904603,0.000991272,0.96437747,0.964857651
6.2845E-5,94.503891599,0.949154557,0.00094177,0.966156126,0.966637011
6.33861E-5,94.750012365,0.950442089,0.000893506,0.96798419,0.96752669
6.39132E-5,95.00458445,0.951665055,0.000844004,0.969762846,0.96886121
6.45262E-5,95.255096238,0.953049181,0.00079574,0.971689723,0.96886121
6.50873E-5,95.501364528,0.954281571,0.000748713,0.973418972,0.97019573
6.54796E-5,95.755972662,0.95512389,0.000700449,0.975049407,0.972864769
6.64446E-5,96.000080348,0.95713035,0.00065466,0.976581028,0.975533808
6.72099E-5,96.254056057,0.958657686,0.000607633,0.97826087,0.977313167
6.7754E-5,96.503734001,0.959710295,0.000561844,0.979841897,0.979537367
6.85735E-5,96.756181127,0.961245379,0.000516055,0.981521739,0.980871886
6.93845E-5,97.004545697,0.962706879,0.000471504,0.98305336,0.983096085
7.03262E-5,97.255784674,0.964335088,0.000426952,0.984486166,0.986209964
7.14644E-5,97.503832949,0.966208219,0.000383638,0.986067194,0.987544484
7.2533E-5,97.755936669,0.96787736,0.000340324,0.987697628,0.988434164
7.37389E-5,98.00443864,0.969661941,0.000298248,0.989278656,0.989323843
7.49106E-5,98.257060153,0.971301104,0.000256171,0.990711462,0.991548043
7.72177E-5,98.500169126,0.974274103,0.00021657,0.992094862,0.993327402
7.90655E-5,98.750149331,0.97643145,0.000176969,0.993428854,0.995551601
8.14407E-5,99.006885758,0.978941081,0.000137367,0.995009881,0.995551601
8.39178E-5,99.254488336,0.981274164,0.000100241,0.996343874,0.996886121
8.8407E-5,99.504400204,0.98486353,0.000064352,0.997677866,0.997775801
9.36656E-5,99.750250414,0.988203051,0.000030939,0.998863636,0.99911032
1.24459E-4,100,0.997259396,0.000001238,1,0.99955516
1.24459E-4,100,0.997259396,0.000001238,1,1
